fullticker,ticker,Exchange
HTZ:NASDAQ,HTZ,NASDAQ
HTZWW:NASDAQ,HTZWW,NASDAQ
HUBC:NASDAQ,HUBC,NASDAQ
HUBCW:NASDAQ,HUBCW,NASDAQ
HUBCZ:NASDAQ,HUBCZ,NASDAQ
HUBG:NASDAQ,HUBG,NASDAQ
HUDI:NASDAQ,HUDI,NASDAQ
HUHU:NASDAQ,HUHU,NASDAQ
HUIZ:NASDAQ,HUIZ,NASDAQ
HUMA:NASDAQ,HUMA,NASDAQ
HUMAW:NASDAQ,HUMAW,NASDAQ
HURA:NASDAQ,HURA,NASDAQ
HURC:NASDAQ,HURC,NASDAQ
HURN:NASDAQ,HURN,NASDAQ
HUT:NASDAQ,HUT,NASDAQ
HVII:NASDAQ,HVII,NASDAQ
HVIIR:NASDAQ,HVIIR,NASDAQ
HVMC:NASDAQ,HVMC,NASDAQ
HVMCU:NASDAQ,HVMCU,NASDAQ
HWBK:NASDAQ,HWBK,NASDAQ
HWC:NASDAQ,HWC,NASDAQ
HWCPZ:NASDAQ,HWCPZ,NASDAQ
HWH:NASDAQ,HWH,NASDAQ
HWKN:NASDAQ,HWKN,NASDAQ
HXHX:NASDAQ,HXHX,NASDAQ
HYFM:NASDAQ,HYFM,NASDAQ
HYFT:NASDAQ,HYFT,NASDAQ
HYMC:NASDAQ,HYMC,NASDAQ
HYNE:NASDAQ,HYNE,NASDAQ
HYPD:NASDAQ,HYPD,NASDAQ
HYPR:NASDAQ,HYPR,NASDAQ
IAC:NASDAQ,IAC,NASDAQ
IART:NASDAQ,IART,NASDAQ
IAS:NASDAQ,IAS,NASDAQ
IBAC:NASDAQ,IBAC,NASDAQ
IBACR:NASDAQ,IBACR,NASDAQ
IBCP:NASDAQ,IBCP,NASDAQ
IBEX:NASDAQ,IBEX,NASDAQ
IBG:NASDAQ,IBG,NASDAQ
IBIO:NASDAQ,IBIO,NASDAQ
IBKR:NASDAQ,IBKR,NASDAQ
IBOC:NASDAQ,IBOC,NASDAQ
IBRX:NASDAQ,IBRX,NASDAQ
ICCC:NASDAQ,ICCC,NASDAQ
ICCM:NASDAQ,ICCM,NASDAQ
ICFI:NASDAQ,ICFI,NASDAQ
ICG:NASDAQ,ICG,NASDAQ
ICHR:NASDAQ,ICHR,NASDAQ
ICLR:NASDAQ,ICLR,NASDAQ
ICMB:NASDAQ,ICMB,NASDAQ
ICON:NASDAQ,ICON,NASDAQ
ICU:NASDAQ,ICU,NASDAQ
ICUCW:NASDAQ,ICUCW,NASDAQ
ICUI:NASDAQ,ICUI,NASDAQ
IDAI:NASDAQ,IDAI,NASDAQ
IDCC:NASDAQ,IDCC,NASDAQ
IDN:NASDAQ,IDN,NASDAQ
IDXX:NASDAQ,IDXX,NASDAQ
IDYA:NASDAQ,IDYA,NASDAQ
IEP:NASDAQ,IEP,NASDAQ
IESC:NASDAQ,IESC,NASDAQ
IFBD:NASDAQ,IFBD,NASDAQ
IFRX:NASDAQ,IFRX,NASDAQ
IGACU:NASDAQ,IGACU,NASDAQ
IGIC:NASDAQ,IGIC,NASDAQ
IHRT:NASDAQ,IHRT,NASDAQ
III:NASDAQ,III,NASDAQ
IIIV:NASDAQ,IIIV,NASDAQ
IINN:NASDAQ,IINN,NASDAQ
IINNW:NASDAQ,IINNW,NASDAQ
IKT:NASDAQ,IKT,NASDAQ
ILAG:NASDAQ,ILAG,NASDAQ
ILLR:NASDAQ,ILLR,NASDAQ
ILLRW:NASDAQ,ILLRW,NASDAQ
ILMN:NASDAQ,ILMN,NASDAQ
ILPT:NASDAQ,ILPT,NASDAQ
IMA:NASDAQ,IMA,NASDAQ
IMCC:NASDAQ,IMCC,NASDAQ
IMCR:NASDAQ,IMCR,NASDAQ
IMDX:NASDAQ,IMDX,NASDAQ
IMG:NASDAQ,IMG,NASDAQ
IMKTA:NASDAQ,IMKTA,NASDAQ
IMMP:NASDAQ,IMMP,NASDAQ
IMMR:NASDAQ,IMMR,NASDAQ
IMMX:NASDAQ,IMMX,NASDAQ
IMNM:NASDAQ,IMNM,NASDAQ
IMNN:NASDAQ,IMNN,NASDAQ
IMOS:NASDAQ,IMOS,NASDAQ
IMPP:NASDAQ,IMPP,NASDAQ
IMPPP:NASDAQ,IMPPP,NASDAQ
IMRN:NASDAQ,IMRN,NASDAQ
IMRX:NASDAQ,IMRX,NASDAQ
IMSR:NASDAQ,IMSR,NASDAQ
IMSRW:NASDAQ,IMSRW,NASDAQ
IMTE:NASDAQ,IMTE,NASDAQ
IMTX:NASDAQ,IMTX,NASDAQ
IMUX:NASDAQ,IMUX,NASDAQ
IMVT:NASDAQ,IMVT,NASDAQ
IMXI:NASDAQ,IMXI,NASDAQ
INAB:NASDAQ,INAB,NASDAQ
INAC:NASDAQ,INAC,NASDAQ
INACR:NASDAQ,INACR,NASDAQ
INACU:NASDAQ,INACU,NASDAQ
INBK:NASDAQ,INBK,NASDAQ
INBKZ:NASDAQ,INBKZ,NASDAQ
INBS:NASDAQ,INBS,NASDAQ
INBX:NASDAQ,INBX,NASDAQ
INCR:NASDAQ,INCR,NASDAQ
INCY:NASDAQ,INCY,NASDAQ
INDB:NASDAQ,INDB,NASDAQ
INDI:NASDAQ,INDI,NASDAQ
INDP:NASDAQ,INDP,NASDAQ
INDV:NASDAQ,INDV,NASDAQ
INEO:NASDAQ,INEO,NASDAQ
INGN:NASDAQ,INGN,NASDAQ
INHD:NASDAQ,INHD,NASDAQ
INKT:NASDAQ,INKT,NASDAQ
INLF:NASDAQ,INLF,NASDAQ
INM:NASDAQ,INM,NASDAQ
INMB:NASDAQ,INMB,NASDAQ
INMD:NASDAQ,INMD,NASDAQ
INNV:NASDAQ,INNV,NASDAQ
INO:NASDAQ,INO,NASDAQ
INOD:NASDAQ,INOD,NASDAQ
INSE:NASDAQ,INSE,NASDAQ
INSG:NASDAQ,INSG,NASDAQ
INSM:NASDAQ,INSM,NASDAQ
INTA:NASDAQ,INTA,NASDAQ
INTC:NASDAQ,INTC,NASDAQ
INTG:NASDAQ,INTG,NASDAQ
INTJ:NASDAQ,INTJ,NASDAQ
INTR:NASDAQ,INTR,NASDAQ
INTS:NASDAQ,INTS,NASDAQ
INTU:NASDAQ,INTU,NASDAQ
INTZ:NASDAQ,INTZ,NASDAQ
INV:NASDAQ,INV,NASDAQ
INVA:NASDAQ,INVA,NASDAQ
INVE:NASDAQ,INVE,NASDAQ
INVZ:NASDAQ,INVZ,NASDAQ
INVZW:NASDAQ,INVZW,NASDAQ
IOBT:NASDAQ,IOBT,NASDAQ
IONR:NASDAQ,IONR,NASDAQ
IONS:NASDAQ,IONS,NASDAQ
IOSP:NASDAQ,IOSP,NASDAQ
IOTR:NASDAQ,IOTR,NASDAQ
IOVA:NASDAQ,IOVA,NASDAQ
IPAR:NASDAQ,IPAR,NASDAQ
IPCX:NASDAQ,IPCX,NASDAQ
IPCXR:NASDAQ,IPCXR,NASDAQ
IPDN:NASDAQ,IPDN,NASDAQ
IPEX:NASDAQ,IPEX,NASDAQ
IPEXR:NASDAQ,IPEXR,NASDAQ
IPEXU:NASDAQ,IPEXU,NASDAQ
IPGP:NASDAQ,IPGP,NASDAQ
IPHA:NASDAQ,IPHA,NASDAQ
IPM:NASDAQ,IPM,NASDAQ
IPOD:NASDAQ,IPOD,NASDAQ
IPODU:NASDAQ,IPODU,NASDAQ
IPODW:NASDAQ,IPODW,NASDAQ
IPSC:NASDAQ,IPSC,NASDAQ
IPST:NASDAQ,IPST,NASDAQ
IPW:NASDAQ,IPW,NASDAQ
IPWR:NASDAQ,IPWR,NASDAQ
IPX:NASDAQ,IPX,NASDAQ
IQ:NASDAQ,IQ,NASDAQ
IQST:NASDAQ,IQST,NASDAQ
IRBT:NASDAQ,IRBT,NASDAQ
IRD:NASDAQ,IRD,NASDAQ
IRDM:NASDAQ,IRDM,NASDAQ
IREN:NASDAQ,IREN,NASDAQ
IRHOU:NASDAQ,IRHOU,NASDAQ
IRIX:NASDAQ,IRIX,NASDAQ
IRMD:NASDAQ,IRMD,NASDAQ
IRON:NASDAQ,IRON,NASDAQ
IROQ:NASDAQ,IROQ,NASDAQ
IRTC:NASDAQ,IRTC,NASDAQ
IRWD:NASDAQ,IRWD,NASDAQ
ISBA:NASDAQ,ISBA,NASDAQ
ISPC:NASDAQ,ISPC,NASDAQ
ISPO:NASDAQ,ISPO,NASDAQ
ISPOW:NASDAQ,ISPOW,NASDAQ
ISPR:NASDAQ,ISPR,NASDAQ
ISRG:NASDAQ,ISRG,NASDAQ
ISSC:NASDAQ,ISSC,NASDAQ
ISTR:NASDAQ,ISTR,NASDAQ
ITHAU:NASDAQ,ITHAU,NASDAQ
ITIC:NASDAQ,ITIC,NASDAQ
ITRI:NASDAQ,ITRI,NASDAQ
ITRM:NASDAQ,ITRM,NASDAQ
ITRN:NASDAQ,ITRN,NASDAQ
IVA:NASDAQ,IVA,NASDAQ
IVDA:NASDAQ,IVDA,NASDAQ
IVDAW:NASDAQ,IVDAW,NASDAQ
IVF:NASDAQ,IVF,NASDAQ
IVP:NASDAQ,IVP,NASDAQ
IVVD:NASDAQ,IVVD,NASDAQ
IXHL:NASDAQ,IXHL,NASDAQ
IZEA:NASDAQ,IZEA,NASDAQ
IZM:NASDAQ,IZM,NASDAQ
JACK:NASDAQ,JACK,NASDAQ
JAGX:NASDAQ,JAGX,NASDAQ
JAKK:NASDAQ,JAKK,NASDAQ
JAMF:NASDAQ,JAMF,NASDAQ
JANX:NASDAQ,JANX,NASDAQ
JAZZ:NASDAQ,JAZZ,NASDAQ
JBDI:NASDAQ,JBDI,NASDAQ
JBHT:NASDAQ,JBHT,NASDAQ
JBIO:NASDAQ,JBIO,NASDAQ
JBLU:NASDAQ,JBLU,NASDAQ
JBSS:NASDAQ,JBSS,NASDAQ
JCAP:NASDAQ,JCAP,NASDAQ
JCSE:NASDAQ,JCSE,NASDAQ
JCTC:NASDAQ,JCTC,NASDAQ
JD:NASDAQ,JD,NASDAQ
JDZG:NASDAQ,JDZG,NASDAQ
JEM:NASDAQ,JEM,NASDAQ
JFB:NASDAQ,JFB,NASDAQ
JFBR:NASDAQ,JFBR,NASDAQ
JFBRW:NASDAQ,JFBRW,NASDAQ
JFIN:NASDAQ,JFIN,NASDAQ
JFU:NASDAQ,JFU,NASDAQ
JG:NASDAQ,JG,NASDAQ
JJSF:NASDAQ,JJSF,NASDAQ
JKHY:NASDAQ,JKHY,NASDAQ
JL:NASDAQ,JL,NASDAQ
JLHL:NASDAQ,JLHL,NASDAQ
JMSB:NASDAQ,JMSB,NASDAQ
JOUT:NASDAQ,JOUT,NASDAQ
JOYY:NASDAQ,JOYY,NASDAQ
JRSH:NASDAQ,JRSH,NASDAQ
JRVR:NASDAQ,JRVR,NASDAQ
JSM:NASDAQ,JSM,NASDAQ
JSPR:NASDAQ,JSPR,NASDAQ
JSPRW:NASDAQ,JSPRW,NASDAQ
JTAI:NASDAQ,JTAI,NASDAQ
JUNS:NASDAQ,JUNS,NASDAQ
JVA:NASDAQ,JVA,NASDAQ
JWEL:NASDAQ,JWEL,NASDAQ
JXG:NASDAQ,JXG,NASDAQ
JYD:NASDAQ,JYD,NASDAQ
JYNT:NASDAQ,JYNT,NASDAQ
JZ:NASDAQ,JZ,NASDAQ
JZXN:NASDAQ,JZXN,NASDAQ
KALA:NASDAQ,KALA,NASDAQ
KALU:NASDAQ,KALU,NASDAQ
KALV:NASDAQ,KALV,NASDAQ
KARO:NASDAQ,KARO,NASDAQ
KAVL:NASDAQ,KAVL,NASDAQ
KBONU:NASDAQ,KBONU,NASDAQ
KBSX:NASDAQ,KBSX,NASDAQ
KC:NASDAQ,KC,NASDAQ
KCHV:NASDAQ,KCHV,NASDAQ
KCHVR:NASDAQ,KCHVR,NASDAQ
KCHVU:NASDAQ,KCHVU,NASDAQ
KDK:NASDAQ,KDK,NASDAQ
KDKRW:NASDAQ,KDKRW,NASDAQ
KDP:NASDAQ,KDP,NASDAQ
KE:NASDAQ,KE,NASDAQ
KELYA:NASDAQ,KELYA,NASDAQ
KELYB:NASDAQ,KELYB,NASDAQ
KEQU:NASDAQ,KEQU,NASDAQ
KFFB:NASDAQ,KFFB,NASDAQ
KFII:NASDAQ,KFII,NASDAQ
KFIIR:NASDAQ,KFIIR,NASDAQ
KFIIU:NASDAQ,KFIIU,NASDAQ
KG:NASDAQ,KG,NASDAQ
KGEI:NASDAQ,KGEI,NASDAQ
KHC:NASDAQ,KHC,NASDAQ
KIDS:NASDAQ,KIDS,NASDAQ
KIDZ:NASDAQ,KIDZ,NASDAQ
KIDZW:NASDAQ,KIDZW,NASDAQ
KINS:NASDAQ,KINS,NASDAQ
KITT:NASDAQ,KITT,NASDAQ
KITTW:NASDAQ,KITTW,NASDAQ
KLAC:NASDAQ,KLAC,NASDAQ
KLIC:NASDAQ,KLIC,NASDAQ
KLRS:NASDAQ,KLRS,NASDAQ
KLTO:NASDAQ,KLTO,NASDAQ
KLTOW:NASDAQ,KLTOW,NASDAQ
KLTR:NASDAQ,KLTR,NASDAQ
KLXE:NASDAQ,KLXE,NASDAQ
KMB:NASDAQ,KMB,NASDAQ
KMDA:NASDAQ,KMDA,NASDAQ
KMRK:NASDAQ,KMRK,NASDAQ
KMTS:NASDAQ,KMTS,NASDAQ
KNDI:NASDAQ,KNDI,NASDAQ
KNSA:NASDAQ,KNSA,NASDAQ
KOD:NASDAQ,KOD,NASDAQ
KOPN:NASDAQ,KOPN,NASDAQ
KOSS:NASDAQ,KOSS,NASDAQ
KOYN:NASDAQ,KOYN,NASDAQ
KOYNU:NASDAQ,KOYNU,NASDAQ
KOYNW:NASDAQ,KOYNW,NASDAQ
KPLT:NASDAQ,KPLT,NASDAQ
KPLTW:NASDAQ,KPLTW,NASDAQ
KPRX:NASDAQ,KPRX,NASDAQ
KPTI:NASDAQ,KPTI,NASDAQ
KRKR:NASDAQ,KRKR,NASDAQ
KRMD:NASDAQ,KRMD,NASDAQ
KRNT:NASDAQ,KRNT,NASDAQ
KRNY:NASDAQ,KRNY,NASDAQ
KROS:NASDAQ,KROS,NASDAQ
KRRO:NASDAQ,KRRO,NASDAQ
KRT:NASDAQ,KRT,NASDAQ
KRUS:NASDAQ,KRUS,NASDAQ
KRYS:NASDAQ,KRYS,NASDAQ
KSCP:NASDAQ,KSCP,NASDAQ
KSPI:NASDAQ,KSPI,NASDAQ
KTCC:NASDAQ,KTCC,NASDAQ
KTOS:NASDAQ,KTOS,NASDAQ
KTTA:NASDAQ,KTTA,NASDAQ
KTTAW:NASDAQ,KTTAW,NASDAQ
KURA:NASDAQ,KURA,NASDAQ
KVAC:NASDAQ,KVAC,NASDAQ
KVACW:NASDAQ,KVACW,NASDAQ
KVHI:NASDAQ,KVHI,NASDAQ
KWM:NASDAQ,KWM,NASDAQ
KWMWW:NASDAQ,KWMWW,NASDAQ
KXIN:NASDAQ,KXIN,NASDAQ
KYIV:NASDAQ,KYIV,NASDAQ
KYIVW:NASDAQ,KYIVW,NASDAQ
KYMR:NASDAQ,KYMR,NASDAQ
KYTX:NASDAQ,KYTX,NASDAQ
KZIA:NASDAQ,KZIA,NASDAQ
KZR:NASDAQ,KZR,NASDAQ
LAB:NASDAQ,LAB,NASDAQ
LAES:NASDAQ,LAES,NASDAQ
LAFA:NASDAQ,LAFA,NASDAQ
LAFAR:NASDAQ,LAFAR,NASDAQ
LAFAU:NASDAQ,LAFAU,NASDAQ
LAKE:NASDAQ,LAKE,NASDAQ
LAMR:NASDAQ,LAMR,NASDAQ
LAND:NASDAQ,LAND,NASDAQ
LANDM:NASDAQ,LANDM,NASDAQ
LANDO:NASDAQ,LANDO,NASDAQ
LANDP:NASDAQ,LANDP,NASDAQ
LARK:NASDAQ,LARK,NASDAQ
LASE:NASDAQ,LASE,NASDAQ
LASR:NASDAQ,LASR,NASDAQ
LATA:NASDAQ,LATA,NASDAQ
LATAU:NASDAQ,LATAU,NASDAQ
LAUR:NASDAQ,LAUR,NASDAQ
LAZR:NASDAQ,LAZR,NASDAQ
LBGJ:NASDAQ,LBGJ,NASDAQ
LBRDA:NASDAQ,LBRDA,NASDAQ
LBRDK:NASDAQ,LBRDK,NASDAQ
LBRDP:NASDAQ,LBRDP,NASDAQ
LBRX:NASDAQ,LBRX,NASDAQ
LBTYA:NASDAQ,LBTYA,NASDAQ
LBTYB:NASDAQ,LBTYB,NASDAQ
LBTYK:NASDAQ,LBTYK,NASDAQ
LCCC:NASDAQ,LCCC,NASDAQ
LCCCR:NASDAQ,LCCCR,NASDAQ
LCCCU:NASDAQ,LCCCU,NASDAQ
LCFY:NASDAQ,LCFY,NASDAQ
LCFYW:NASDAQ,LCFYW,NASDAQ
LCID:NASDAQ,LCID,NASDAQ
LCNB:NASDAQ,LCNB,NASDAQ
LCUT:NASDAQ,LCUT,NASDAQ
LDWY:NASDAQ,LDWY,NASDAQ
LE:NASDAQ,LE,NASDAQ
LECO:NASDAQ,LECO,NASDAQ
LEDS:NASDAQ,LEDS,NASDAQ
LEE:NASDAQ,LEE,NASDAQ
LEGH:NASDAQ,LEGH,NASDAQ
LEGN:NASDAQ,LEGN,NASDAQ
LENZ:NASDAQ,LENZ,NASDAQ
LESL:NASDAQ,LESL,NASDAQ
LEXX:NASDAQ,LEXX,NASDAQ
LEXXW:NASDAQ,LEXXW,NASDAQ
LFACU:NASDAQ,LFACU,NASDAQ
LFCR:NASDAQ,LFCR,NASDAQ
LFMD:NASDAQ,LFMD,NASDAQ
LFMDP:NASDAQ,LFMDP,NASDAQ
LFS:NASDAQ,LFS,NASDAQ
LFST:NASDAQ,LFST,NASDAQ
LFUS:NASDAQ,LFUS,NASDAQ
LFVN:NASDAQ,LFVN,NASDAQ
LFWD:NASDAQ,LFWD,NASDAQ
LGCB:NASDAQ,LGCB,NASDAQ
LGCL:NASDAQ,LGCL,NASDAQ
LGHL:NASDAQ,LGHL,NASDAQ
LGIH:NASDAQ,LGIH,NASDAQ
LGN:NASDAQ,LGN,NASDAQ
LGND:NASDAQ,LGND,NASDAQ
LGO:NASDAQ,LGO,NASDAQ
LGVN:NASDAQ,LGVN,NASDAQ
LHAI:NASDAQ,LHAI,NASDAQ
LHSW:NASDAQ,LHSW,NASDAQ
LI:NASDAQ,LI,NASDAQ
LICN:NASDAQ,LICN,NASDAQ
LIDR:NASDAQ,LIDR,NASDAQ
LIDRW:NASDAQ,LIDRW,NASDAQ
LIEN:NASDAQ,LIEN,NASDAQ
LIF:NASDAQ,LIF,NASDAQ
LILA:NASDAQ,LILA,NASDAQ
LILAK:NASDAQ,LILAK,NASDAQ
LIMN:NASDAQ,LIMN,NASDAQ
LIMNW:NASDAQ,LIMNW,NASDAQ
LIN:NASDAQ,LIN,NASDAQ
LINC:NASDAQ,LINC,NASDAQ
LIND:NASDAQ,LIND,NASDAQ
LINE:NASDAQ,LINE,NASDAQ
LINK:NASDAQ,LINK,NASDAQ
LIQT:NASDAQ,LIQT,NASDAQ
LITE:NASDAQ,LITE,NASDAQ
LITM:NASDAQ,LITM,NASDAQ
LITS:NASDAQ,LITS,NASDAQ
LIVE:NASDAQ,LIVE,NASDAQ
LIVN:NASDAQ,LIVN,NASDAQ
LIXT:NASDAQ,LIXT,NASDAQ
LKFN:NASDAQ,LKFN,NASDAQ
LKQ:NASDAQ,LKQ,NASDAQ
LKSPR:NASDAQ,LKSPR,NASDAQ
LKSPU:NASDAQ,LKSPU,NASDAQ
LLYVA:NASDAQ,LLYVA,NASDAQ
LLYVK:NASDAQ,LLYVK,NASDAQ
LMAT:NASDAQ,LMAT,NASDAQ
LMB:NASDAQ,LMB,NASDAQ
LMFA:NASDAQ,LMFA,NASDAQ
LMNR:NASDAQ,LMNR,NASDAQ
LMRI:NASDAQ,LMRI,NASDAQ
LNAI:NASDAQ,LNAI,NASDAQ
LNKB:NASDAQ,LNKB,NASDAQ
LNKS:NASDAQ,LNKS,NASDAQ
LNSR:NASDAQ,LNSR,NASDAQ
LNT:NASDAQ,LNT,NASDAQ
LNTH:NASDAQ,LNTH,NASDAQ
LNZA:NASDAQ,LNZA,NASDAQ
LNZAW:NASDAQ,LNZAW,NASDAQ
LOAN:NASDAQ,LOAN,NASDAQ
LOBO:NASDAQ,LOBO,NASDAQ
LOCO:NASDAQ,LOCO,NASDAQ
LOGI:NASDAQ,LOGI,NASDAQ
LOKV:NASDAQ,LOKV,NASDAQ
LOKVU:NASDAQ,LOKVU,NASDAQ
LOKVW:NASDAQ,LOKVW,NASDAQ
LOOP:NASDAQ,LOOP,NASDAQ
LOPE:NASDAQ,LOPE,NASDAQ
LOT:NASDAQ,LOT,NASDAQ
LOVE:NASDAQ,LOVE,NASDAQ
LPAA:NASDAQ,LPAA,NASDAQ
LPAAU:NASDAQ,LPAAU,NASDAQ
LPAAW:NASDAQ,LPAAW,NASDAQ
LPBB:NASDAQ,LPBB,NASDAQ
LPCN:NASDAQ,LPCN,NASDAQ
LPLA:NASDAQ,LPLA,NASDAQ
LPRO:NASDAQ,LPRO,NASDAQ
LPSN:NASDAQ,LPSN,NASDAQ
LPTH:NASDAQ,LPTH,NASDAQ
LQDA:NASDAQ,LQDA,NASDAQ
LQDT:NASDAQ,LQDT,NASDAQ
LRCX:NASDAQ,LRCX,NASDAQ
LRE:NASDAQ,LRE,NASDAQ
LRHC:NASDAQ,LRHC,NASDAQ
LRMR:NASDAQ,LRMR,NASDAQ
LSAK:NASDAQ,LSAK,NASDAQ
LSBK:NASDAQ,LSBK,NASDAQ
LSCC:NASDAQ,LSCC,NASDAQ
LSE:NASDAQ,LSE,NASDAQ
LSH:NASDAQ,LSH,NASDAQ
LSTA:NASDAQ,LSTA,NASDAQ
LSTR:NASDAQ,LSTR,NASDAQ
LTBR:NASDAQ,LTBR,NASDAQ
LTCC:NASDAQ,LTCC,NASDAQ
LTRN:NASDAQ,LTRN,NASDAQ
LTRX:NASDAQ,LTRX,NASDAQ
LTRYW:NASDAQ,LTRYW,NASDAQ
LUCD:NASDAQ,LUCD,NASDAQ
LUCY:NASDAQ,LUCY,NASDAQ
LUCYW:NASDAQ,LUCYW,NASDAQ
LULU:NASDAQ,LULU,NASDAQ
LUNG:NASDAQ,LUNG,NASDAQ
LUNR:NASDAQ,LUNR,NASDAQ
LVLU:NASDAQ,LVLU,NASDAQ
LVO:NASDAQ,LVO,NASDAQ
LVRO:NASDAQ,LVRO,NASDAQ
LVROW:NASDAQ,LVROW,NASDAQ
LWAC:NASDAQ,LWAC,NASDAQ
LWACW:NASDAQ,LWACW,NASDAQ
LWAY:NASDAQ,LWAY,NASDAQ
LWLG:NASDAQ,LWLG,NASDAQ
LX:NASDAQ,LX,NASDAQ
LXEH:NASDAQ,LXEH,NASDAQ
LXEO:NASDAQ,LXEO,NASDAQ
LXRX:NASDAQ,LXRX,NASDAQ
LYEL:NASDAQ,LYEL,NASDAQ
LYFT:NASDAQ,LYFT,NASDAQ
LYRA:NASDAQ,LYRA,NASDAQ
LYTS:NASDAQ,LYTS,NASDAQ
LZ:NASDAQ,LZ,NASDAQ
LZMH:NASDAQ,LZMH,NASDAQ
MAAS:NASDAQ,MAAS,NASDAQ
MACI:NASDAQ,MACI,NASDAQ
MAMA:NASDAQ,MAMA,NASDAQ
MAMO:NASDAQ,MAMO,NASDAQ
MANH:NASDAQ,MANH,NASDAQ
MAPS:NASDAQ,MAPS,NASDAQ
MAPSW:NASDAQ,MAPSW,NASDAQ
MAR:NASDAQ,MAR,NASDAQ
MARA:NASDAQ,MARA,NASDAQ
MARPS:NASDAQ,MARPS,NASDAQ
MASI:NASDAQ,MASI,NASDAQ
MASK:NASDAQ,MASK,NASDAQ
MASS:NASDAQ,MASS,NASDAQ
MAT:NASDAQ,MAT,NASDAQ
MATH:NASDAQ,MATH,NASDAQ
MATW:NASDAQ,MATW,NASDAQ
MAXN:NASDAQ,MAXN,NASDAQ
MAYS:NASDAQ,MAYS,NASDAQ
MAZE:NASDAQ,MAZE,NASDAQ
MB:NASDAQ,MB,NASDAQ
MBAI:NASDAQ,MBAI,NASDAQ
MBAV:NASDAQ,MBAV,NASDAQ
MBAVW:NASDAQ,MBAVW,NASDAQ
MBBC:NASDAQ,MBBC,NASDAQ
MBCN:NASDAQ,MBCN,NASDAQ
MBIN:NASDAQ,MBIN,NASDAQ
MBINL:NASDAQ,MBINL,NASDAQ
MBINM:NASDAQ,MBINM,NASDAQ
MBINN:NASDAQ,MBINN,NASDAQ
MBIO:NASDAQ,MBIO,NASDAQ
MBLY:NASDAQ,MBLY,NASDAQ
MBNKO:NASDAQ,MBNKO,NASDAQ
MBOT:NASDAQ,MBOT,NASDAQ
MBRX:NASDAQ,MBRX,NASDAQ
MBUU:NASDAQ,MBUU,NASDAQ
MBVI:NASDAQ,MBVI,NASDAQ
MBVIU:NASDAQ,MBVIU,NASDAQ
MBVIW:NASDAQ,MBVIW,NASDAQ
MBWM:NASDAQ,MBWM,NASDAQ
MBX:NASDAQ,MBX,NASDAQ
MCBS:NASDAQ,MCBS,NASDAQ
MCFT:NASDAQ,MCFT,NASDAQ
MCGA:NASDAQ,MCGA,NASDAQ
MCGAU:NASDAQ,MCGAU,NASDAQ
MCGAW:NASDAQ,MCGAW,NASDAQ
MCHB:NASDAQ,MCHB,NASDAQ
MCHP:NASDAQ,MCHP,NASDAQ
MCHPP:NASDAQ,MCHPP,NASDAQ
MCHX:NASDAQ,MCHX,NASDAQ
MCRB:NASDAQ,MCRB,NASDAQ
MCRI:NASDAQ,MCRI,NASDAQ
MCW:NASDAQ,MCW,NASDAQ
MDAI:NASDAQ,MDAI,NASDAQ
MDAIW:NASDAQ,MDAIW,NASDAQ
MDB:NASDAQ,MDB,NASDAQ
MDBH:NASDAQ,MDBH,NASDAQ
MDCX:NASDAQ,MDCX,NASDAQ
MDCXW:NASDAQ,MDCXW,NASDAQ
MDGL:NASDAQ,MDGL,NASDAQ
MDIA:NASDAQ,MDIA,NASDAQ
MDLN:NASDAQ,MDLN,NASDAQ
MDLZ:NASDAQ,MDLZ,NASDAQ
MDRR:NASDAQ,MDRR,NASDAQ
MDWD:NASDAQ,MDWD,NASDAQ
MDXG:NASDAQ,MDXG,NASDAQ
MDXH:NASDAQ,MDXH,NASDAQ
MEDP:NASDAQ,MEDP,NASDAQ
MEGL:NASDAQ,MEGL,NASDAQ
MEHA:NASDAQ,MEHA,NASDAQ
MELI:NASDAQ,MELI,NASDAQ
MENS:NASDAQ,MENS,NASDAQ
MEOH:NASDAQ,MEOH,NASDAQ
MERC:NASDAQ,MERC,NASDAQ
MESHU:NASDAQ,MESHU,NASDAQ
MESO:NASDAQ,MESO,NASDAQ
META:NASDAQ,META,NASDAQ
METC:NASDAQ,METC,NASDAQ
METCB:NASDAQ,METCB,NASDAQ
METCI:NASDAQ,METCI,NASDAQ
METCZ:NASDAQ,METCZ,NASDAQ
MFI:NASDAQ,MFI,NASDAQ
MFIC:NASDAQ,MFIC,NASDAQ
MFICL:NASDAQ,MFICL,NASDAQ
MFIN:NASDAQ,MFIN,NASDAQ
MGEE:NASDAQ,MGEE,NASDAQ
MGIC:NASDAQ,MGIC,NASDAQ
MGIH:NASDAQ,MGIH,NASDAQ
MGN:NASDAQ,MGN,NASDAQ
MGNI:NASDAQ,MGNI,NASDAQ
MGNX:NASDAQ,MGNX,NASDAQ
MGPI:NASDAQ,MGPI,NASDAQ
MGRC:NASDAQ,MGRC,NASDAQ
MGRT:NASDAQ,MGRT,NASDAQ
MGRX:NASDAQ,MGRX,NASDAQ
MGTX:NASDAQ,MGTX,NASDAQ
MGX:NASDAQ,MGX,NASDAQ
MGYR:NASDAQ,MGYR,NASDAQ
MIDD:NASDAQ,MIDD,NASDAQ
MIGI:NASDAQ,MIGI,NASDAQ
MIMI:NASDAQ,MIMI,NASDAQ
